id	title	description	link	image_link	brand	price	availability	item_group_id	google_product_category	product_type	color	material	size	condition	gender	age_group	sale_price	sale_price_effective_date	additional_image_link	custom_label_0
214_59	Zamszowa torebka Leather Country	Zamszowa torebka w ciepłych odcieniach. Miękka skóra naturalna z subtelną fakturą, charakterystyczna klamra. Pojemna torba na co dzień.	https://www.italy-shop.eu/Zamszowa-torebka-Leather-Country-p214	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6781%5D_1200.jpg	Leather Country	473.00 PLN	in_stock	214	3032	Torebki	Karmel			new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6778%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6779%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6780%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6781%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6782%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6783%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6784%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6785%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6786%5D_1200.jpg	other
214_65	Zamszowa torebka Leather Country	Zamszowa torebka w ciepłych odcieniach. Miękka skóra naturalna z subtelną fakturą, charakterystyczna klamra. Pojemna torba na co dzień.	https://www.italy-shop.eu/Zamszowa-torebka-Leather-Country-p214	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6777%5D_1200.jpg	Leather Country	473.00 PLN	in_stock	214	3032	Torebki	Cappuccino			new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6778%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6779%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6780%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6781%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6782%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6783%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6784%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6785%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6786%5D_1200.jpg	other
214_72	Zamszowa torebka Leather Country	Zamszowa torebka w ciepłych odcieniach. Miękka skóra naturalna z subtelną fakturą, charakterystyczna klamra. Pojemna torba na co dzień.	https://www.italy-shop.eu/Zamszowa-torebka-Leather-Country-p214	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6778%5D_1200.jpg	Leather Country	473.00 PLN	in_stock	214	3032	Torebki	Taupe			new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6778%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6779%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6780%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6781%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6782%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6783%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6784%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6785%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowa-torebka-Leather-Country_%5B6786%5D_1200.jpg	other
379_52_40	Zamszowe baleriny Lancioni — brązowe	Zamszowe baleriny Lancioni w ciemnym brązie, z tłoczeniem krokodyla. Miękki kwadratowy nosek, płaska podeszwa.	https://www.italy-shop.eu/Zamszowe-baleriny-Lancioni-brazowe-p379	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-brazowe_%5B6681%5D_1200.jpg	Federica Lancioni	730.00 PLN	in_stock	379	187	Obuwie > Baleriny	Brązowy	Zamsz	36	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-brazowe_%5B6684%5D_1200.jpg	jesen
379_52_41	Zamszowe baleriny Lancioni — brązowe	Zamszowe baleriny Lancioni w ciemnym brązie, z tłoczeniem krokodyla. Miękki kwadratowy nosek, płaska podeszwa.	https://www.italy-shop.eu/Zamszowe-baleriny-Lancioni-brazowe-p379	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-brazowe_%5B6681%5D_1200.jpg	Federica Lancioni	730.00 PLN	in_stock	379	187	Obuwie > Baleriny	Brązowy	Zamsz	37	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-brazowe_%5B6684%5D_1200.jpg	jesen
379_52_42	Zamszowe baleriny Lancioni — brązowe	Zamszowe baleriny Lancioni w ciemnym brązie, z tłoczeniem krokodyla. Miękki kwadratowy nosek, płaska podeszwa.	https://www.italy-shop.eu/Zamszowe-baleriny-Lancioni-brazowe-p379	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-brazowe_%5B6681%5D_1200.jpg	Federica Lancioni	730.00 PLN	in_stock	379	187	Obuwie > Baleriny	Brązowy	Zamsz	38	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-brazowe_%5B6684%5D_1200.jpg	jesen
379_52_43	Zamszowe baleriny Lancioni — brązowe	Zamszowe baleriny Lancioni w ciemnym brązie, z tłoczeniem krokodyla. Miękki kwadratowy nosek, płaska podeszwa.	https://www.italy-shop.eu/Zamszowe-baleriny-Lancioni-brazowe-p379	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-brazowe_%5B6681%5D_1200.jpg	Federica Lancioni	730.00 PLN	in_stock	379	187	Obuwie > Baleriny	Brązowy	Zamsz	39	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-brazowe_%5B6684%5D_1200.jpg	jesen
379_52_44	Zamszowe baleriny Lancioni — brązowe	Zamszowe baleriny Lancioni w ciemnym brązie, z tłoczeniem krokodyla. Miękki kwadratowy nosek, płaska podeszwa.	https://www.italy-shop.eu/Zamszowe-baleriny-Lancioni-brazowe-p379	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-brazowe_%5B6681%5D_1200.jpg	Federica Lancioni	730.00 PLN	in_stock	379	187	Obuwie > Baleriny	Brązowy	Zamsz	40	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-brazowe_%5B6684%5D_1200.jpg	jesen
379_52_63	Zamszowe baleriny Lancioni — brązowe	Zamszowe baleriny Lancioni w ciemnym brązie, z tłoczeniem krokodyla. Miękki kwadratowy nosek, płaska podeszwa.	https://www.italy-shop.eu/Zamszowe-baleriny-Lancioni-brazowe-p379	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-brazowe_%5B6681%5D_1200.jpg	Federica Lancioni	730.00 PLN	in_stock	379	187	Obuwie > Baleriny	Brązowy	Zamsz	41	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-brazowe_%5B6684%5D_1200.jpg	jesen
378_59_40	Zamszowe baleriny Lancioni — karmel	Zamszowe baleriny Lancioni w ciepłym karmelu, z tłoczeniem krokodyla. Lekko kwadratowy nosek, płaska podeszwa.	https://www.italy-shop.eu/Zamszowe-baleriny-Lancioni-karmel-p378	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6682%5D_1200.jpg	Federica Lancioni	730.00 PLN	in_stock	378	187	Obuwie > Baleriny	Karmel	Zamsz	36	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6625%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6623%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6624%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6626%5D_1200.jpg	jesen
378_59_41	Zamszowe baleriny Lancioni — karmel	Zamszowe baleriny Lancioni w ciepłym karmelu, z tłoczeniem krokodyla. Lekko kwadratowy nosek, płaska podeszwa.	https://www.italy-shop.eu/Zamszowe-baleriny-Lancioni-karmel-p378	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6682%5D_1200.jpg	Federica Lancioni	730.00 PLN	in_stock	378	187	Obuwie > Baleriny	Karmel	Zamsz	37	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6625%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6623%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6624%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6626%5D_1200.jpg	jesen
378_59_42	Zamszowe baleriny Lancioni — karmel	Zamszowe baleriny Lancioni w ciepłym karmelu, z tłoczeniem krokodyla. Lekko kwadratowy nosek, płaska podeszwa.	https://www.italy-shop.eu/Zamszowe-baleriny-Lancioni-karmel-p378	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6682%5D_1200.jpg	Federica Lancioni	730.00 PLN	in_stock	378	187	Obuwie > Baleriny	Karmel	Zamsz	38	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6625%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6623%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6624%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6626%5D_1200.jpg	jesen
378_59_43	Zamszowe baleriny Lancioni — karmel	Zamszowe baleriny Lancioni w ciepłym karmelu, z tłoczeniem krokodyla. Lekko kwadratowy nosek, płaska podeszwa.	https://www.italy-shop.eu/Zamszowe-baleriny-Lancioni-karmel-p378	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6682%5D_1200.jpg	Federica Lancioni	730.00 PLN	in_stock	378	187	Obuwie > Baleriny	Karmel	Zamsz	39	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6625%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6623%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6624%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6626%5D_1200.jpg	jesen
378_59_44	Zamszowe baleriny Lancioni — karmel	Zamszowe baleriny Lancioni w ciepłym karmelu, z tłoczeniem krokodyla. Lekko kwadratowy nosek, płaska podeszwa.	https://www.italy-shop.eu/Zamszowe-baleriny-Lancioni-karmel-p378	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6682%5D_1200.jpg	Federica Lancioni	730.00 PLN	in_stock	378	187	Obuwie > Baleriny	Karmel	Zamsz	40	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6625%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6623%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6624%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6626%5D_1200.jpg	jesen
378_59_63	Zamszowe baleriny Lancioni — karmel	Zamszowe baleriny Lancioni w ciepłym karmelu, z tłoczeniem krokodyla. Lekko kwadratowy nosek, płaska podeszwa.	https://www.italy-shop.eu/Zamszowe-baleriny-Lancioni-karmel-p378	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6682%5D_1200.jpg	Federica Lancioni	730.00 PLN	in_stock	378	187	Obuwie > Baleriny	Karmel	Zamsz	41	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6625%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6623%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6624%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-baleriny-Lancioni-karmel_%5B6626%5D_1200.jpg	jesen
420_52_40	Zamszowe botki Lancioni — brązowe	Zamszowe botki Lancioni w ciemnym brązie. Marszczona cholewka, ostry szpic, słupek 3 cm.	https://www.italy-shop.eu/Zamszowe-botki-Lancioni-brazowe-p420	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-brazowe_%5B6931%5D_1200.jpg	Lancioni	935.00 PLN	in_stock	420	187	Obuwie > Buty	Brązowy	Zamsz	36	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-brazowe_%5B6918%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-brazowe_%5B6917%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-brazowe_%5B6915%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-brazowe_%5B6916%5D_1200.jpg	jesen
420_52_41	Zamszowe botki Lancioni — brązowe	Zamszowe botki Lancioni w ciemnym brązie. Marszczona cholewka, ostry szpic, słupek 3 cm.	https://www.italy-shop.eu/Zamszowe-botki-Lancioni-brazowe-p420	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-brazowe_%5B6931%5D_1200.jpg	Lancioni	935.00 PLN	in_stock	420	187	Obuwie > Buty	Brązowy	Zamsz	37	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-brazowe_%5B6918%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-brazowe_%5B6917%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-brazowe_%5B6915%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-brazowe_%5B6916%5D_1200.jpg	jesen
420_52_42	Zamszowe botki Lancioni — brązowe	Zamszowe botki Lancioni w ciemnym brązie. Marszczona cholewka, ostry szpic, słupek 3 cm.	https://www.italy-shop.eu/Zamszowe-botki-Lancioni-brazowe-p420	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-brazowe_%5B6931%5D_1200.jpg	Lancioni	935.00 PLN	in_stock	420	187	Obuwie > Buty	Brązowy	Zamsz	38	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-brazowe_%5B6918%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-brazowe_%5B6917%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-brazowe_%5B6915%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-brazowe_%5B6916%5D_1200.jpg	jesen
420_52_43	Zamszowe botki Lancioni — brązowe	Zamszowe botki Lancioni w ciemnym brązie. Marszczona cholewka, ostry szpic, słupek 3 cm.	https://www.italy-shop.eu/Zamszowe-botki-Lancioni-brazowe-p420	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-brazowe_%5B6931%5D_1200.jpg	Lancioni	935.00 PLN	in_stock	420	187	Obuwie > Buty	Brązowy	Zamsz	39	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-brazowe_%5B6918%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-brazowe_%5B6917%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-brazowe_%5B6915%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-brazowe_%5B6916%5D_1200.jpg	jesen
420_52_44	Zamszowe botki Lancioni — brązowe	Zamszowe botki Lancioni w ciemnym brązie. Marszczona cholewka, ostry szpic, słupek 3 cm.	https://www.italy-shop.eu/Zamszowe-botki-Lancioni-brazowe-p420	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-brazowe_%5B6931%5D_1200.jpg	Lancioni	935.00 PLN	in_stock	420	187	Obuwie > Buty	Brązowy	Zamsz	40	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-brazowe_%5B6918%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-brazowe_%5B6917%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-brazowe_%5B6915%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-brazowe_%5B6916%5D_1200.jpg	jesen
419_72_40	Zamszowe botki Lancioni — taupe	Zamszowe botki Lancioni w kolorze taupe. Marszczona cholewka, ostry szpic, słupek 3 cm.	https://www.italy-shop.eu/Zamszowe-botki-Lancioni-taupe-p419	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-taupe_%5B6930%5D_1200.jpg	Lancioni	935.00 PLN	in_stock	419	187	Obuwie > Buty	Taupe	Zamsz	36	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-taupe_%5B6912%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-taupe_%5B6914%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-taupe_%5B6911%5D_1200.jpg	jesen
419_72_41	Zamszowe botki Lancioni — taupe	Zamszowe botki Lancioni w kolorze taupe. Marszczona cholewka, ostry szpic, słupek 3 cm.	https://www.italy-shop.eu/Zamszowe-botki-Lancioni-taupe-p419	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-taupe_%5B6930%5D_1200.jpg	Lancioni	935.00 PLN	in_stock	419	187	Obuwie > Buty	Taupe	Zamsz	37	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-taupe_%5B6912%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-taupe_%5B6914%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-taupe_%5B6911%5D_1200.jpg	jesen
419_72_42	Zamszowe botki Lancioni — taupe	Zamszowe botki Lancioni w kolorze taupe. Marszczona cholewka, ostry szpic, słupek 3 cm.	https://www.italy-shop.eu/Zamszowe-botki-Lancioni-taupe-p419	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-taupe_%5B6930%5D_1200.jpg	Lancioni	935.00 PLN	in_stock	419	187	Obuwie > Buty	Taupe	Zamsz	38	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-taupe_%5B6912%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-taupe_%5B6914%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-taupe_%5B6911%5D_1200.jpg	jesen
419_72_43	Zamszowe botki Lancioni — taupe	Zamszowe botki Lancioni w kolorze taupe. Marszczona cholewka, ostry szpic, słupek 3 cm.	https://www.italy-shop.eu/Zamszowe-botki-Lancioni-taupe-p419	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-taupe_%5B6930%5D_1200.jpg	Lancioni	935.00 PLN	in_stock	419	187	Obuwie > Buty	Taupe	Zamsz	39	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-taupe_%5B6912%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-taupe_%5B6914%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-taupe_%5B6911%5D_1200.jpg	jesen
419_72_44	Zamszowe botki Lancioni — taupe	Zamszowe botki Lancioni w kolorze taupe. Marszczona cholewka, ostry szpic, słupek 3 cm.	https://www.italy-shop.eu/Zamszowe-botki-Lancioni-taupe-p419	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-taupe_%5B6930%5D_1200.jpg	Lancioni	935.00 PLN	in_stock	419	187	Obuwie > Buty	Taupe	Zamsz	40	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-taupe_%5B6912%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-taupe_%5B6914%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lancioni-taupe_%5B6911%5D_1200.jpg	jesen
398_52_40	Zamszowe botki Lestrosa Ambra — brązowe	Zamszowe botki Lestrosa w brązie, zaokrąglony nosek. Wysoka cholewka, wygięty słupek 7 cm.	https://www.italy-shop.eu/Zamszowe-botki-Lestrosa-brazowe-p398	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lestrosa-brazowe_%5B6700%5D_1200.jpg	Lestrosa	1090.00 PLN	in_stock	398	187	Obuwie > Buty	Brązowy	Zamsz	36	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lestrosa-brazowe_%5B6699%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lestrosa-Ambra-brazowe_%5B6732%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lestrosa-brazowe_%5B6701%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lestrosa-Ambra-brazowe_%5B6733%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lestrosa-Ambra-brazowe_%5B6865%5D_1200.jpg	jesen
398_52_41	Zamszowe botki Lestrosa Ambra — brązowe	Zamszowe botki Lestrosa w brązie, zaokrąglony nosek. Wysoka cholewka, wygięty słupek 7 cm.	https://www.italy-shop.eu/Zamszowe-botki-Lestrosa-brazowe-p398	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lestrosa-brazowe_%5B6700%5D_1200.jpg	Lestrosa	1090.00 PLN	in_stock	398	187	Obuwie > Buty	Brązowy	Zamsz	37	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lestrosa-brazowe_%5B6699%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lestrosa-Ambra-brazowe_%5B6732%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lestrosa-brazowe_%5B6701%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lestrosa-Ambra-brazowe_%5B6733%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lestrosa-Ambra-brazowe_%5B6865%5D_1200.jpg	jesen
398_52_42	Zamszowe botki Lestrosa Ambra — brązowe	Zamszowe botki Lestrosa w brązie, zaokrąglony nosek. Wysoka cholewka, wygięty słupek 7 cm.	https://www.italy-shop.eu/Zamszowe-botki-Lestrosa-brazowe-p398	https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lestrosa-brazowe_%5B6700%5D_1200.jpg	Lestrosa	1090.00 PLN	in_stock	398	187	Obuwie > Buty	Brązowy	Zamsz	38	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lestrosa-brazowe_%5B6699%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lestrosa-Ambra-brazowe_%5B6732%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lestrosa-brazowe_%5B6701%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lestrosa-Ambra-brazowe_%5B6733%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Zamszowe-botki-Lestrosa-Ambra-brazowe_%5B6865%5D_1200.jpg	jesen
